,Unnamed: 0.1,Unnamed: 0,Player,Tm,Pos,Rk,Age,G,GS,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Win,Loss,Att_R,Yds_R,TD_R,1D_R,Lng_R,Y/A_R,Y/G_R,Fmb_R,Year,Rookie,Vet,Con_Len,Con_Sal,Cap,%Cap,New_Con_Len,New_Perc_Cap,Con_Yrs_Lft
297,297,297,Zach Wilson,NYJ,QB,-0.104214748,-1.286988313,0.524579305,0.647041401,0.126704547,0.375808723,-1.387629564,0.126754284,-0.357909526,-0.922365664,0.775460148,0.262253539,0.109929027,-0.166164838,-0.524077802,-0.657371698,0.240636634,-0.062190382,-1.000495912,-0.914844699,1.652607935,2.226251284,0.915278067,-0.979415057,-0.965353147,0.0,-0.185471628,-0.322783517,1.754123239,0.026652404,0.360289629,1.429228979,0.016056571,2.725499139,1.247589627,0.233383927,0.261995307,2021,1,0,4,35150681,182500000,0.048151618,0,0.04220783,3
298,298,298,Justin Fields,CHI,QB,-0.051253155,-1.286988313,0.346852983,0.180569693,-0.235555763,-0.131496848,-0.783696339,-0.151750813,-0.518709459,-0.7635138,0.582373686,0.723522175,-0.246201407,0.396798001,0.137353724,-0.369539457,0.748533528,-0.390550237,-0.78758269,-1.027459599,1.104684449,1.210356031,1.305025596,-0.459108877,-0.750262168,-0.712879177,-0.760433675,-0.558225612,1.130881745,1.449976758,1.717658113,0.376112889,1.005141334,0.494546215,1.003461542,1.816559263,2.02718869,2021,1,0,4,18871957,182500000,0.025851996,0,0.022660851,3
299,299,299,Andy Dalton,CHI,QB,0.001708438,1.088990111,-0.364052305,-0.441392583,-0.302641005,-0.284137463,-0.015054054,-0.364831221,-0.438309493,-0.339908828,0.389287223,0.781180754,-0.246201407,0.171612866,-0.27604098,-0.59980525,-0.267260261,0.074972595,-0.562502997,-0.576999999,-0.128143396,0.050702015,0.083816673,-0.33903822,-0.637056389,0.0,-0.185471628,-0.322783517,-0.427221992,-0.403654959,-0.269298307,-0.6770032,-0.643333271,-0.197818486,0.596581401,-0.124352808,-0.746686626,2021,0,1,1,10000000,182500000,0.054794521,1,0.014409222,0
300,300,300,Jacoby Brissett,MIA,QB,0.054670032,0.098999101,0.169126661,-0.596883153,-0.356309199,-0.333521191,-0.088258081,-0.50408377,-0.679509391,-0.975316285,-0.57614509,-0.371990835,-0.418126444,-0.278757406,-0.854793565,-0.657371698,-0.965618491,-0.933660207,-0.489504178,0.336431968,-0.05965296,-0.054721077,0.265698853,-0.883358531,-0.665357834,-0.712879177,-0.760433675,-0.558225612,-0.427221992,-0.30435326,-0.303954523,-0.150445156,-0.066367159,0.18682857,0.149013246,-0.360306825,0.51416579,2021,0,1,1,5000000,182500000,0.02739726,1,0.022334294,0
301,301,301,Jameis Winston,NOR,QB,0.107631625,-0.296997303,-0.541778627,-0.285902014,-0.664901315,-0.6208447,-0.765395333,-0.571909364,0.044090304,2.466474109,-0.769231553,-0.314332256,-0.577771121,0.847168273,0.468069487,1.012055297,1.065969087,-0.233990475,1.013054849,1.349966069,-0.607576447,-0.658507879,-0.098065507,0.461432825,0.94782451,-0.712879177,-0.185471628,0.148100673,-0.73884274,0.125954103,0.250544943,-0.150445156,0.593022683,0.263757981,0.759333458,0.956468816,-0.494516142,2021,0,1,1,5500000,182500000,0.030136986,2,0.067243036,0
302,302,302,Trevor Siemian,NOR,QB,0.160593219,0.296997303,-0.719504949,-0.752373722,-0.577690499,-0.499630095,-1.058211441,-0.581512988,-0.197109594,0.983856708,-0.769231553,-0.487307994,-0.516369322,-0.61653511,-0.524077802,0.090992128,0.050175298,0.115151649,0.137069019,-0.458128715,-0.744557318,-0.706427466,-0.565762542,-0.234976984,0.223307528,0.0,-0.185471628,-1.029109802,-0.115601245,-0.635358923,-0.592756329,-0.150445156,-0.643333271,0.032969748,-0.461306965,-0.596260841,-0.242345659,2021,0,1,1,990000,182500000,0.005424658,2,0.009606148,0
303,303,303,Tyler Huntley,BAL,QB,0.213554812,-1.088990111,-0.541778627,-0.752373722,-0.48377116,-0.499630095,0.314364068,-0.625329523,-0.840309323,-1.293020014,-0.57614509,-0.199015097,-0.590051481,-0.785423962,-0.772114625,-0.772504594,-1.092592715,-0.409947021,-0.580752702,0.386483035,-0.128143396,-0.294319014,0.49954737,-0.875353821,-0.801204768,0.0,-0.185471628,-0.793667707,-0.427221992,0.622462599,0.989877564,0.376112889,1.005141334,0.340687392,1.206901613,2.349358655,0.009824824,2021,0,1,1,780000,182500000,0.004273973,1,0.004298751,0
304,304,304,Taysom Hill,NOR,QB,0.266516405,0.494995505,0.346852983,0.025079124,-0.778946227,-0.742059306,-0.911803387,-0.687152853,-0.759909357,-0.551711314,-0.383058627,0.723522175,-0.737415798,0.734575705,0.468069487,-0.139273665,1.192943311,-1.419965308,-0.653751521,-0.020181882,-0.744557318,-0.706427466,-0.124048676,0.453428115,-0.10498923,-0.712879177,-0.760433675,-0.087341422,-1.050463487,1.383775626,1.451960452,1.955787023,1.334836255,2.11006385,0.800021472,1.527325307,-0.494516142,2021,0,1,4,40000000,182500000,0.054794521,0,0.0,0
305,305,305,Tyrod Taylor,HOU,QB,0.319477999,0.692993707,-0.719504949,-0.441392583,-0.691735412,-0.670228429,-0.454278217,-0.694355571,-0.679509391,-0.392859449,-0.383058627,0.492887857,-0.725135438,-0.278757406,-0.27604098,-0.484672353,-0.013311814,-0.318505036,-0.574669467,-0.151565932,-0.470595575,-0.179312005,0.31766519,-0.499132429,-0.642716678,-0.712879177,-0.760433675,-0.558225612,-0.115601245,-0.30435326,0.163904401,0.902670934,-0.31363835,1.033052093,1.857909838,1.070640114,-0.242345659,2021,0,1,1,5500000,182500000,0.030136986,0,0.0,0
306,306,306,Mike White,NYJ,QB,0.372439592,-0.494995505,-1.074957593,-0.907864291,-0.711860984,-0.751038166,0.643782191,-0.702158515,-0.679509391,-0.128106342,0.19620076,2.107328082,-0.66373364,-1.629868221,0.385390547,-0.657371698,0.11366241,0.752474573,-0.672001226,0.480328785,-1.087009498,-1.14728767,-1.007476407,0.845658927,-0.342721365,0.0,-0.185471628,-0.793667707,-0.73884274,-0.767761189,-0.714053087,-0.6770032,-0.643333271,-1.12097142,-1.437819303,-0.870271957,-0.998857109,2021,0,1,1,850000,182500000,0.004657534,1,0.012199808,0
307,307,307,Mike Glennon,NYG,QB,0.425401186,0.692993707,-0.719504949,-0.752373722,-0.698443936,-0.593908121,-1.698746679,-0.799995435,-0.759909357,-0.869415042,0.582373686,2.049669503,-0.737415798,0.171612866,-1.681582974,-2.269232245,-1.156079827,-0.72445203,-2.217142897,-1.934635182,-0.744557318,-0.668091796,-0.435846699,-1.379650579,-2.018166887,-0.712879177,-0.760433675,-1.029109802,-0.115601245,-0.701560056,-0.517667859,-0.150445156,-0.643333271,-0.274747897,0.555893387,-0.428809603,0.51416579,2021,0,1,1,1375000,182500000,0.007534247,0,0.0,0
308,308,308,Drew Lock,DEN,QB,0.478362779,-0.692993707,-0.719504949,-0.907864291,-0.852739994,-0.845316192,-0.509181237,-0.801796115,-0.920709289,-1.187118771,-0.962318015,-0.371990835,-0.872499756,-0.729127678,0.302711606,0.090992128,0.685046416,-0.731379453,-0.349589775,-1.215151099,-0.744557318,-0.821434476,0.187749347,0.245305643,0.081800304,-0.712879177,-0.760433675,-1.029109802,-0.427221992,-0.602258357,-0.402147137,0.376112889,-0.39606208,0.494546215,0.800021472,-0.177632747,-0.494516142,2021,1,0,4,7010817,182500000,0.009603859,0,0.0,1
309,309,309,Colt McCoy,ARI,QB,0.531324372,1.286988313,-0.364052305,-0.907864291,-0.805780324,-0.89918935,2.107862734,-0.83000676,-0.840309323,-0.551711314,-1.155404478,-0.833259471,-0.786537237,-0.391349974,0.633427369,0.666656609,-0.394234485,-1.267562,0.92788956,0.730584118,-0.950028626,-0.936441486,-0.279947687,0.677560008,0.704432086,-0.712879177,-0.760433675,-0.558225612,-1.050463487,-0.205051561,-0.494563715,-0.6770032,-0.31363835,-0.428606719,-0.664747036,-0.497312382,0.009824824,2021,0,1,1,1212500,182500000,0.006643836,2,0.018011527,0
310,310,310,Geno Smith,SEA,QB,0.584285966,0.494995505,-1.074957593,-0.907864291,-0.866157042,-0.91714707,0.954899306,-0.852815367,-0.679509391,0.666152979,-1.155404478,-0.775600892,-0.884780116,1.52272368,0.550748428,0.896922401,0.11366241,-0.117609767,1.025221318,0.186278768,-0.470595575,-0.19847984,1.356991933,-0.323028799,0.206326661,-0.712879177,-0.760433675,-0.793667707,-0.73884274,-0.635358923,-0.465683534,-0.150445156,-0.560909541,-0.351677308,0.555893387,-0.048238609,-0.746686626,2021,0,1,1,1212500,182500000,0.006643836,1,0.016810759,0
311,311,311,Cam Newton,CAR,QB,0.637247559,0.692993707,-0.364052305,-0.596883153,-0.839322945,-0.777974745,-1.534037618,-0.863619444,-0.759909357,-0.445810071,-0.383058627,0.896497913,-0.872499756,0.396798001,-1.102830388,-1.233036179,-0.457721597,-1.364545923,-1.322907363,-1.083767049,-0.676066883,-0.524333034,0.161766179,-1.123499845,-1.254027882,-0.712879177,-0.760433675,-1.029109802,0.196019502,0.622462599,0.620211253,1.955787023,0.840293873,1.263840327,0.637269416,1.34465123,0.009824824,2021,0,1,1,6000000,182500000,0.032876712,0,0.0,0
312,312,312,Josh Johnson,2TM,QB,0.690209152,1.286988313,-1.074957593,-1.218845429,-0.919825236,-0.962041368,0.716986218,-0.891229863,-0.679509391,0.983856708,-0.962318015,-0.026039358,-0.786537237,-1.629868221,0.633427369,0.666656609,0.367610857,-0.339287306,0.781891921,0.555405385,-1.155499933,-1.099368083,-0.877560564,0.933710742,0.868580465,-0.712879177,-0.760433675,-1.029109802,-1.050463487,-0.635358923,-0.54654804,-0.6770032,-0.725757001,-0.428606719,-0.095114838,-0.314638305,-0.494516142,2021,0,1,1,1075000,182500000,0.005890411,0,0.0,0
313,313,313,Trey Lance,SFO,QB,0.743170746,-1.484986515,-0.719504949,-1.06335486,-1.027161624,-1.024893386,-1.003308421,-0.912237791,-0.679509391,1.566313544,-0.962318015,0.204594959,-0.933901555,1.072353409,1.460216777,1.24232109,2.589659771,-1.15672323,0.678476928,-0.589512765,-1.087009498,-1.176039423,-0.383880362,1.614111131,1.361025602,-0.712879177,-0.760433675,-0.793667707,-1.050463487,0.324557502,0.262097015,-0.150445156,-0.14879089,-0.120889075,0.433829345,1.283759871,-0.998857109,2021,1,0,4,34105275,182500000,0.046719555,0,0.04095254,3
314,314,314,Tim Boyle,DET,QB,0.796132339,-0.296997303,-0.897231271,-0.907864291,-0.892991139,-0.921636499,0.314364068,-0.958455231,-0.840309323,-0.445810071,-0.189972165,2.280303821,-0.921621195,-0.841720246,-0.937472506,-1.751134212,-1.28305405,-1.091605453,-1.377656477,-1.027459599,-1.360971241,-1.319798185,-1.760988296,-0.178944011,-1.248367593,-0.712879177,-0.760433675,-1.029109802,-0.427221992,-0.867062888,-0.633188581,-0.6770032,-0.725757001,-0.197818486,1.288277641,-0.64954078,-0.746686626,2021,0,1,1,2500000,182500000,0.01369863,0,0.0,0
315,315,315,Case Keenum,CLE,QB,0.849093933,0.890991909,-0.541778627,-1.06335486,-0.986910479,-1.020403956,0.387568096,-0.996869728,-0.840309323,0.083696144,-1.155404478,-0.602625153,-0.958462274,-1.292090517,-0.27604098,0.090992128,-0.521208708,-1.634715424,0.313482832,-0.370539348,-1.018519062,-1.041864578,-0.072082339,-0.16293459,0.144063483,-0.712879177,-0.760433675,-0.558225612,-1.362084235,-0.536057224,-0.581204256,-0.6770032,-0.31363835,-0.505536131,-0.624059021,-0.611483681,-0.746686626,2021,0,1,3,18000000,182500000,0.032876712,0,0.0,0
316,316,316,Cooper Rush,DAL,QB,0.955017119,-0.098999101,-0.897231271,-1.218845429,-1.100955391,-1.132639702,0.113052994,-1.020878788,-0.840309323,1.248609815,-1.155404478,-0.199015097,-1.044424793,0.903464557,1.873611481,1.645286227,2.2087371,-1.379786254,1.152969252,-0.063976565,-1.155499933,-1.137703753,-0.201998181,1.790214761,1.58177687,0.0,-0.185471628,-0.793667707,-1.362084235,-0.635358923,-0.754485339,-0.6770032,-0.808180732,-1.12097142,-1.722635402,-0.969220415,-0.746686626,2021,0,1,2,1955000,182500000,0.005356164,2,0.004695005,1
317,317,317,Jordan Love,GNB,QB,1.007978713,-1.088990111,-0.719504949,-1.218845429,-1.060704245,-1.065298254,-0.930104394,-1.027481279,-0.920709289,-0.445810071,-0.769231553,1.357766549,-0.995303354,0.284205434,-0.110683098,-0.772504594,0.494585081,-1.600078308,-1.061328261,-0.714640432,-1.155499933,-1.099368083,-0.565762542,0.117230276,-0.597434367,-0.712879177,-0.760433675,-1.029109802,-1.050463487,-0.536057224,-0.552324076,-0.6770032,-0.725757001,-0.505536131,-0.420618951,-0.504923802,-0.242345659,2021,1,0,4,12383453,182500000,0.016963634,0,0.0,2
318,318,318,Joe Flacco,NYJ,QB,1.113901899,1.484986515,-1.430410237,-1.218845429,-1.121080964,-1.155086851,0.204558028,-1.071297814,-0.840309323,1.619264165,-1.34849094,-1.409845266,-1.093546232,0.284205434,1.046822073,1.760419123,1.192943311,-0.207666267,1.633544811,0.042381952,-1.223990369,-1.195207258,-0.59174571,1.25389916,1.802528138,-0.712879177,-0.760433675,-1.029109802,-1.050463487,-0.867062888,-0.690948942,-0.6770032,-0.725757001,-1.12097142,-0.746123064,-0.733266399,-0.746686626,2021,0,1,1,3500000,182500000,0.019178082,1,0.016810759,0
319,319,319,Mason Rudolph,PIT,QB,1.166863493,-0.494995505,-1.430410237,-1.218845429,-1.06741277,-1.083255974,-0.527482244,-1.10791163,-1.001109255,-1.240069393,-1.155404478,-0.429649415,-1.068985513,-1.179497949,-1.598904033,-1.233036179,-1.727463833,-0.630239075,-0.933580328,-0.207873382,-1.360971241,-1.319798185,-1.760988296,-0.835330268,-0.693659278,0.0,-0.760433675,-1.029109802,-1.362084235,-0.767761189,-0.402147137,-0.6770032,-0.560909541,0.725334448,2.956486219,1.169588573,-0.746686626,2021,0,1,1,5080000,182500000,0.027835616,0,0.0,0
320,320,320,Nick Foles,CHI,QB,1.219825086,0.692993707,-1.608136558,-1.218845429,-1.141206536,-1.18651286,0.99150132,-1.124117746,-1.001109255,-0.604661935,-1.34849094,-1.409845266,-1.093546232,-1.517275653,0.302711606,0.724223057,-0.140286037,0.914576274,0.751475747,0.173766002,-1.087009498,-1.118535918,0.915278067,0.037183171,0.461039662,0.0,-0.185471628,-0.793667707,-1.362084235,-0.800861755,-0.662068762,-0.6770032,-0.725757001,-0.659394953,-0.542682993,-0.238524106,-0.746686626,2021,0,1,3,24000000,182500000,0.043835616,2,0.014889529,1
321,321,321,Jake Fromm,NYG,QB,1.325748273,-1.088990111,-1.252683915,-1.06335486,-1.121080964,-1.074277114,-3.327536284,-1.148126806,-1.001109255,-1.240069393,-0.769231553,1.473083708,-1.142667671,-1.179497949,-2.673730263,-2.787330278,-1.790950945,-1.579296039,-2.874132269,-1.715661766,-0.950028626,-1.003528908,0.603480044,-2.516319464,-2.618157513,-0.712879177,-0.760433675,-1.029109802,-0.73884274,-0.66845949,-0.332834704,-0.6770032,-0.478485811,0.80226386,1.939285867,0.804240418,-0.494516142,2021,0,1,1,660000,182500000,0.003616438,0,0.0,0
322,322,322,Sean Mannion,MIN,QB,1.43167146,0.098999101,-1.608136558,-1.218845429,-1.154623585,-1.18202343,-0.38107419,-1.160731563,-1.001109255,-0.657612557,-1.34849094,-1.409845266,-1.167228391,-1.517275653,-1.185509329,-0.369539457,-1.28305405,0.069430657,-0.124510083,-0.583256382,-1.223990369,-1.176039423,-0.383880362,-0.995424478,-0.257817031,-0.712879177,-0.760433675,-1.029109802,-1.050463487,-0.867062888,-0.627412545,-0.6770032,-0.643333271,-0.428606719,1.491717712,0.218161087,-0.998857109,2021,0,1,1,990000,182500000,0.005424658,0,0.0,0
323,323,323,Brandon Allen,CIN,QB,1.484633053,0.098999101,-0.719504949,-1.218845429,-1.188166206,-1.19100229,-2.412485944,-1.184740623,-0.920709289,0.983856708,-1.34849094,-1.409845266,-1.20406947,-1.742460789,-1.929619796,-0.484672353,-1.156079827,-2.205535086,-0.276590956,-2.153608599,-1.087009498,-1.003528908,0.967244404,-2.220145177,-0.823845924,-0.712879177,-0.185471628,-1.029109802,-1.050463487,-0.701560056,-0.714053087,-0.6770032,-0.725757001,-1.044042009,-1.397131289,-0.862660537,-0.746686626,2021,0,1,1,1500000,182500000,0.008219178,0,0.0,0
324,324,324,Ian Book,NOR,QB,1.59055624,-1.088990111,-1.608136558,-1.218845429,-1.221708827,-1.253854307,-0.582385265,-1.193143794,-1.081509221,-2.140229957,-0.962318015,4.356012682,-1.20406947,-0.05357227,0.054674783,-2.384365141,0.431097969,-0.678731037,-2.770717275,-2.541504366,-0.813047754,-0.802266641,5.670197916,-2.348220544,-3.331353918,-0.712879177,-0.760433675,-1.029109802,-1.050463487,-0.833962322,-0.673620834,-0.6770032,-0.725757001,-1.044042009,-0.542682993,-0.390752504,-0.998857109,2021,1,0,4,4153584,182500000,0.005689841,0,0.0,3
325,325,325,Ryan Fitzpatrick,WAS,QB,2.808672887,2.078981122,-1.608136558,-1.218845429,-1.282085546,-1.316706325,-2.412485944,-1.266371427,-1.081509221,-2.140229957,-1.34849094,-1.409845266,-1.265471269,-2.868386468,-3.748556494,-2.441931589,-4.012999859,-2.369022271,-1.821732627,-2.535247982,-1.292480805,-1.30063035,1.95460481,-3.404842324,-2.261559311,-0.712879177,-0.760433675,-1.029109802,-1.050463487,-0.900163455,-0.696724978,-0.6770032,-0.808180732,-1.12097142,-0.542682993,-0.6952093,-0.746686626,2021,0,1,1,10000000,182500000,0.054794521,0,0.0,0
326,326,326,Patrick Mahomes,KAN,QB,-1.664247702,-0.218316173,1.503548536,1.531532315,1.938987165,1.87760497,0.796713914,2.263643782,2.856321895,1.584313846,1.467922442,-0.542733133,2.486746308,0.784659201,1.275240651,1.435143372,0.746926562,1.791637779,1.473613178,1.96249454,0.540117799,0.675167586,-1.08759664,1.596487093,1.642562555,1.73128365,1.490833691,2.538726601,-0.276885047,0.916543728,1.076129021,1.258170789,0.983537002,0.315795532,0.990634817,0.509787294,0.36437868,2022,0,1,10,450000000,208200000,0.216138329,0,0.0,7
327,327,327,Justin Herbert,LAC,QB,-1.616070246,-0.863772686,1.503548536,1.531532315,2.241910821,2.123341781,0.990768621,1.926464881,1.347007557,0.073248796,0.98802472,-0.85762949,1.894362156,0.026929132,0.033706801,0.432937988,-0.558449766,1.374287956,0.699026504,0.834767573,1.382825493,0.858650073,-0.671030163,0.328619971,0.574465173,1.73128365,2.070129068,1.530648301,1.044390969,0.714756278,0.080013643,-0.567639844,0.445651735,0.531866159,-0.249397532,-0.295009681,1.20030624,2022,1,0,4,26578755,208200000,0.031914932,0,0.0,1
328,328,328,Tom Brady,TAM,QB,-1.56789279,3.654422901,1.503548536,1.531532315,2.335672905,2.287166322,0.743789902,1.896772022,1.347007557,-0.038681948,0.74807586,-0.983588033,2.015531642,0.532082511,-0.348303614,0.182386642,-0.736455629,1.336726472,0.53765428,0.503425114,0.259215234,0.389750382,-1.408032392,0.198104238,0.518249521,1.73128365,2.070129068,1.026609151,1.705028977,-0.005913185,-0.6186834,-0.111187186,-0.361176165,-0.98062823,-1.295674826,-0.855148376,0.36437868,2022,0,1,1,15000000,208200000,0.07204611,0,0.0,0
329,329,329,Kirk Cousins,MIN,QB,-1.519715334,1.287749022,1.503548536,1.531532315,1.859650018,1.853513125,0.585017869,1.799775352,1.724336142,0.576937146,1.947820163,-0.353795319,1.921288708,0.721515029,0.320214613,0.495575824,-0.083767465,1.21708619,0.653842281,0.352286448,1.944630622,2.112447073,-0.190376535,0.300652314,0.468280053,4.209752874,3.808015198,2.286707026,0.053433957,0.051740372,-0.156032656,0.345265472,0.042237785,0.243771989,-0.094393488,-0.481722579,0.92166372,2022,0,1,1,35000000,208200000,0.168107589,0,0.0,0
330,330,330,Joe Burrow,CIN,QB,-1.471537878,-0.433468344,1.318997452,1.363828293,1.787525338,1.675233478,1.008409958,1.752266779,2.290329018,1.304486985,1.467922442,-0.479753862,1.813582499,0.342649994,0.606722424,0.871402844,-0.024432177,1.386808451,1.189598064,0.863832701,1.593502416,1.398904065,-0.318550836,0.673554409,0.911759083,1.111666343,1.490833691,2.034687451,0.053433957,1.320118627,0.599315499,1.714623447,1.185243977,0.531866159,0.021859545,0.187868504,0.6430212,2022,1,0,4,36190137,208200000,0.043455976,0,0.0,1
331,331,331,Jared Goff,DET,QB,-1.423360423,-0.003164003,1.503548536,1.531532315,1.556726362,1.583684469,0.443887172,1.727852651,1.724336142,0.800798635,0.268178138,-0.983588033,1.88089888,1.668677615,0.797727632,1.12195419,0.450250124,1.128051561,1.09277473,1.003345316,0.329440875,0.348976496,-1.119640215,1.139682027,1.342745746,1.111666343,0.911538314,1.278628726,1.374709973,-0.005913185,-0.269334879,-0.567639844,-0.361176165,-0.116345722,-0.326899554,-0.571859841,0.92166372,2022,0,1,4,134000000,208200000,0.160902978,0,0.0,0
332,332,332,Josh Allen,BUF,QB,-1.375182967,-0.433468344,1.318997452,1.363828293,1.390839599,1.487317092,0.126343105,1.62557725,2.290329018,1.528348474,1.947820163,-0.164857505,1.705876289,2.742128545,0.797727632,0.93404068,0.628255987,1.219868522,0.918492728,1.602086952,1.031697287,0.410137326,-0.574899437,0.999843742,1.055421304,1.111666343,1.490833691,2.286707026,-0.276885047,2.732630775,2.983383111,2.627528763,3.000606752,2.044360548,1.068136839,2.215956882,2.593518839,2022,0,1,6,258034000,208200000,0.206559398,0,0.0,4
333,333,333,Geno Smith,SEA,QB,-1.327005511,0.857444681,1.503548536,1.531532315,1.679338318,1.511408937,1.273030014,1.624917409,1.818668288,0.968694751,1.227973581,-0.542733133,1.59817008,-0.03621504,0.702225028,0.93404068,-0.083767465,1.000064282,1.196052953,0.985906239,1.944630622,2.306123032,0.033928491,0.533716123,0.774343045,0.492049037,0.911538314,1.278628726,1.374709973,1.118331178,1.113896429,-0.111187186,0.916301344,0.675913243,0.796879763,0.535540798,1.20030624,2022,0,1,1,3500000,208200000,0.016810759,0,0.0,0
334,334,334,Trevor Lawrence,JAX,QB,-1.278828055,-1.078924856,1.503548536,1.531532315,1.592788702,1.569229363,0.655583217,1.51340423,1.347007557,0.465006401,0.508126999,-0.85762949,1.59817008,0.279505822,0.224712009,0.683489334,-0.143102753,0.860947675,0.828124283,0.619685626,0.61034344,0.634393699,-0.927378764,0.589651437,0.849297248,1.111666343,0.332242937,1.278628726,1.374709973,0.945370506,0.759826982,1.714623447,1.118008319,0.603889701,0.525622686,0.252252262,2.314876319,2022,1,0,4,36793488,208200000,0.044180461,0,0.0,2
335,335,335,Jalen Hurts,PHI,QB,-1.230650599,-0.863772686,1.134446369,1.196124272,1.008578795,0.971751625,0.690865891,1.241549617,1.064011119,0.744833263,0.028229278,-0.920608762,1.046175756,0.847803373,1.179738047,1.372505536,0.746926562,0.927723647,1.234782287,1.311435672,1.382825493,1.113486862,0.098015642,1.093069265,1.255299177,-0.127568269,0.332242937,2.538726601,-0.937523056,3.914528695,2.973941259,5.366244712,3.807434652,1.900313463,0.486871675,2.415546532,1.47894876,2022,1,0,4,6025171,208200000,0.007234835,0,0.0,1
336,336,336,Aaron Rodgers,GNB,QB,-1.182473144,2.363509876,1.503548536,1.531532315,1.325927387,1.366857871,0.355680487,1.237590569,1.441339703,0.744833263,1.467922442,-0.353795319,1.20773507,0.21636165,0.033706801,0.370300151,-0.143102753,0.520111987,0.563473836,-0.263894265,0.961471646,1.388710593,-0.542855862,0.179459133,0.405818218,1.111666343,1.490833691,1.026609151,1.705028977,0.138220707,-0.170195434,-0.111187186,-0.092233531,0.171748447,-0.210646521,-0.494599331,1.20030624,2022,0,1,3,150815000,208200000,0.241458533,0,0.0,2
337,337,337,Tua Tagovailoa,MIA,QB,-1.134295688,-0.863772686,0.765344201,0.860716229,0.6695928,0.682649493,0.390963161,1.140593899,1.347007557,1.584313846,0.508126999,-0.479753862,1.005785927,1.858110132,2.039261481,1.873608228,1.696291164,1.292209158,1.492977845,1.450948287,0.188989593,0.420330797,-0.735117313,2.090582369,1.91739463,0.492049037,0.332242937,1.026609151,0.383752961,-0.178873857,-0.283497657,-0.567639844,-0.428411823,0.171748447,-0.133144499,-0.501037707,0.6430212,2022,1,0,4,30275438,208200000,0.036353792,0,0.0,1
338,338,338,Russell Wilson,DEN,QB,-1.086118232,1.287749022,1.134446369,1.196124272,0.907604243,1.082574108,-0.367614333,1.124757708,0.498018242,-0.094647321,1.227973581,-0.290816048,0.736520403,0.784659201,0.51121982,0.432937988,0.746926562,0.76356605,0.130996276,-0.415032931,2.576661393,2.509992463,0.931148597,0.067588505,0.149724693,1.111666343,0.911538314,0.018530851,2.365666985,0.743583057,0.693734018,0.80171813,0.714594369,0.243771989,0.641875719,0.342389523,0.6430212,2022,0,1,5,242588236,208200000,0.233033848,0,0.0,4
339,339,339,Derek Carr,LVR,QB,-1.037940776,0.64229251,1.134446369,1.196124272,1.001366327,1.174123117,-0.314690321,1.123438025,1.252675411,0.744833263,1.947820163,0.02408031,0.992322651,0.342649994,0.224712009,0.307662315,0.390914836,0.762174884,0.253639166,0.677815882,0.61034344,0.705748,-0.703073738,0.468458257,0.443295319,1.73128365,0.911538314,0.522570001,1.705028977,-0.150047078,-0.132428026,-0.567639844,-0.024997873,0.315795532,0.370618643,-0.410900445,0.08573616,2022,0,1,3,121500000,208200000,0.194524496,0,0.0,2
340,340,340,Daniel Jones,NYG,QB,-0.98976332,-0.648620515,1.318997452,1.363828293,1.087915943,1.029572051,0.814355251,0.914268335,0.403686096,-0.150612693,-0.211719583,-1.046567305,0.92500627,0.658370856,0.033706801,0.432937988,-0.439779191,0.282222588,0.653842281,0.985906239,1.80417934,1.23580852,0.386407818,-0.053604676,0.368341116,1.73128365,2.070129068,1.278628726,0.714071965,2.617323661,2.728453109,2.627528763,3.135078068,0.675913243,0.990634817,2.003490481,0.6430212,2022,1,0,4,25664056,208200000,0.03081659,0,0.0,0
341,341,341,Davis Mills,HOU,QB,-0.941585864,-0.863772686,1.134446369,1.196124272,0.907604243,1.063300633,-0.279407647,0.856862142,0.592350388,0.017283424,2.187769023,0.213018124,0.64227747,0.21636165,-0.25280101,-0.256078214,-0.083767465,0.38795121,-0.230477506,-0.624301852,0.891246005,1.246001992,-0.382637986,-0.1468302,-0.200061584,0.492049037,0.911538314,-0.233488724,2.035347981,0.08056715,-0.10410247,0.345265472,-0.15946919,0.099724905,0.021859545,-0.385146942,1.20030624,2022,1,0,4,5217531,208200000,0.006265047,0,0.0,2
342,342,342,Matt Ryan,IND,QB,-0.893408409,1.933205535,0.580793117,0.693012207,1.030216199,0.976569994,0.779072577,0.816611823,0.30935395,-0.262543437,1.707871302,0.02408031,0.92500627,-0.604512592,-0.157298406,-0.130802541,-0.558449766,1.040408099,0.098721831,-0.054625344,1.382825493,1.684321268,0.098015642,-0.230733171,-0.225046318,2.350900956,1.490833691,0.018530851,1.044390969,-0.063566742,-0.283497657,-0.111187186,-0.092233531,1.684242836,-0.288148543,-0.475284203,3.150803879,2022,0,1,5,150000000,208200000,0.144092219,0,0.0,0
